pupilid,wordscore,sentscore,letterscore,spellscore,additions_score,substractions_score,multiplications_score
9531007,0,0,8,0,0,0,0
9531010,0,5,5,0,0,0,0
9531013,8,5,32,0,2,3,0
9531014,0,0,28,0,3,0,0
9531015,0,2,27,3,3,4,2
9531016,2,0,7,0,2,0,0
9531017,0,9,28,0,2,4,0
9531019,0,7,22,0,3,3,0
9531020,0,6,34,0,0,0,0
9531021,0,6,15,0,4,5,2
9531024,4,0,38,0,3,3,0
9531025,0,0,17,0,1,0,0
9531026,0,2,16,0,2,0,0
9531027,0,0,0,0,0,0,0
9531030,0,8,22,0,0,1,0
9531031,0,13,0,0,3,1,0
9531033,0,12,12,0,1,0,0
9531037,18,5,67,7,4,5,2
9531038,8,0,33,0,3,4,0
9531040,6,0,22,0,2,2,0
9531041,10,2,37,2,4,2,2
9531042,0,0,17,0,0,0,0
9531044,4,1,28,0,1,0,1
9531047,2,0,30,0,0,0,1
9531050,0,7,22,0,2,1,0
9531052,10,0,43,7,5,5,3
9531053,0,0,1,0,3,0,1
9531054,0,2,30,3,3,5,2
9531056,2,3,26,2,6,2,0
9531058,0,4,18,0,2,5,2
9531059,10,3,20,3,4,2,0
9531062,8,1,42,3,5,5,1
9531064,0,3,17,0,3,4,0
9531065,5,2,27,0,2,1,0
9531066,4,0,28,0,5,3,0
9531068,0,0,29,0,1,0,0
9531069,3,5,49,4,4,5,3
9531071,4,0,69,5,6,5,2
9531073,8,0,20,2,4,3,0
9531074,5,0,14,0,4,3,0
9531075,0,2,28,5,1,5,1
9531078,6,3,10,0,4,2,2
9531079,0,0,41,0,3,2,0
9531082,4,0,33,0,1,3,0
9531083,0,2,14,0,3,5,2
9531085,0,8,8,0,2,1,0
9531088,8,0,37,2,4,5,2
9531089,0,0,17,0,4,5,3
9531090,8,0,49,8,5,3,3
9531091,0,2,10,0,4,3,2
9531093,8,0,33,6,5,5,2
9531096,2,1,37,1,6,5,2
9541004,20,11,27,4,2,6,0
9541005,14,26,51,7,6,6,1
9541006,12,1,40,7,5,5,3
9541010,4,0,8,0,6,6,0
9541011,0,3,0,0,3,1,0
9541013,18,1,42,6,5,6,2
9541014,0,12,30,1,3,2,0
9541015,16,26,46,8,7,2,0
9541016,10,18,57,8,8,4,3
9541017,18,0,44,7,5,5,2
9541018,0,0,7,2,3,5,1
9541021,4,0,22,0,0,0,0
9541023,6,0,26,2,3,3,0
9541024,0,8,0,0,3,3,0
9541027,1,1,0,0,6,2,0
9541029,6,0,27,3,3,3,0
9541031,0,9,0,3,0,3,0
9541032,0,7,42,3,5,4,2
9541034,0,8,19,0,4,2,0
9541037,2,5,29,5,4,3,0
9541040,16,6,58,6,2,2,2
9541041,0,5,6,0,0,0,0
9541044,0,0,10,0,1,3,0
9541045,4,0,58,6,5,3,2
9541046,0,0,31,2,4,5,3
9541047,20,3,68,6,4,4,0
9541048,6,0,11,0,2,3,0
9541049,0,0,31,4,3,4,0
9541052,18,7,41,6,5,3,1
9541053,0,0,2,0,0,0,0
9541054,20,17,54,7,4,6,0
9541056,8,4,40,8,5,5,3
9541060,10,0,46,5,4,4,0
9541061,4,9,51,6,5,5,3
9541062,0,0,27,1,3,1,0
9541063,6,10,52,7,6,4,0
9541065,8,0,43,3,5,6,0
9541066,14,10,39,8,4,5,3
9541067,3,3,48,3,3,5,3
9541068,16,3,34,7,5,4,0
9541070,2,0,32,1,5,6,3
9541071,2,1,18,1,3,5,0
9541077,4,1,8,0,2,3,1
9541078,0,4,24,0,4,5,0
9541079,6,0,32,4,5,5,2
9541083,2,0,34,4,5,3,0
9541086,0,0,22,0,0,1,0
9541089,6,0,41,2,3,4,0
9541091,8,4,34,1,5,5,2
9541093,0,2,23,0,0,0,0
9541094,0,0,18,2,3,3,0
9571002,0,0,22,1,3,4,2
9571003,0,7,0,0,5,4,0
9571004,0,5,0,0,3,1,0
9571005,0,5,0,0,3,1,0
9571006,0,8,0,0,5,3,0
9571007,6,0,27,2,4,3,0
9571008,6,0,0,0,3,0,1
9571009,12,2,37,4,4,3,1
9571010,0,1,15,0,5,1,0
9571011,20,1,0,1,4,4,2
9571013,0,0,12,0,3,1,0
9571016,0,0,10,0,5,4,0
9571017,6,7,0,0,2,1,0
9571018,0,0,0,0,0,0,0
9571019,2,6,0,0,0,0,0
9571020,8,0,0,0,3,2,0
9571021,0,5,0,0,0,2,0
9571022,0,0,0,0,2,1,0
9571023,0,8,7,0,5,3,0
9571024,5,1,0,0,4,2,0
9571026,0,0,0,1,4,2,2
9571027,0,12,0,0,4,0,0
9571028,0,1,9,0,3,2,0
9571030,4,3,0,0,4,3,0
9571032,0,0,0,0,3,0,0
9571034,2,6,12,1,5,6,0
9571035,0,0,0,0,3,5,1
9571036,6,8,7,0,0,0,0
9571037,0,0,0,0,2,2,0
9571038,0,0,0,0,1,1,0
9571040,18,4,39,4,5,6,2
9571041,0,0,15,0,2,3,0
9571042,0,0,48,0,4,4,1
9571043,0,0,0,0,0,1,0
9571044,4,0,10,2,4,1,0
9571046,6,7,0,0,5,3,0
9571047,20,5,22,8,4,5,0
9571048,0,0,13,0,5,3,2
9571049,2,0,0,0,4,3,2
9571051,4,0,0,0,0,1,0
9571053,1,0,0,0,3,2,0
9571054,0,6,11,0,2,3,0
9571055,0,0,20,1,4,4,1
9571056,6,2,0,1,4,5,2
9571057,0,0,26,0,4,1,0
9571058,4,0,18,0,8,6,3
9571059,8,10,32,6,5,4,1
9571060,8,0,18,0,4,5,2
9571061,18,0,33,5,4,3,3
9571063,2,1,5,0,0,0,0
9571064,8,0,0,0,2,4,0
9571071,0,0,31,0,3,1,0
9571072,4,4,30,3,8,5,0
9571073,6,0,0,0,3,0,0
9571074,12,0,21,5,4,3,0
9571075,8,2,0,3,3,4,1
9571076,0,1,0,0,3,5,0
9571078,3,0,9,0,2,1,0
9611003,16,2,21,5,7,5,0
9611006,6,6,0,0,4,1,0
9611008,24,28,59,8,5,5,1
9611009,0,8,10,0,0,0,0
9611011,0,8,35,8,3,2,1
9611016,6,6,7,0,0,0,0
9611018,12,6,40,3,5,1,0
9611024,0,0,0,0,6,2,0
9611025,20,0,35,7,6,5,1
9611032,18,7,32,5,3,5,0
9611033,0,7,4,0,0,1,0
9611035,0,8,33,0,1,0,0
9611038,18,5,37,7,7,5,1
9611041,9,4,32,5,5,3,0
9611042,0,6,9,0,3,4,1
9611045,24,12,47,9,6,3,2
9611047,0,0,3,0,0,0,0
9611053,24,24,60,9,7,5,3
9611056,0,8,27,3,4,0,0
9611057,0,0,0,0,5,6,0
9611064,0,0,2,0,1,0,0
9611069,0,3,9,0,2,1,0
9611071,0,0,21,1,0,0,0
9611073,24,13,26,7,7,4,0
9611077,24,3,43,8,6,4,2
9611079,6,13,47,8,3,2,0
9611080,14,2,18,5,5,5,0
9611084,0,0,10,0,3,5,0
9611093,16,0,50,3,7,4,3
9611104,0,0,8,0,3,2,0
9611106,20,4,27,6,4,2,0
9611107,2,2,14,0,6,5,0
9611111,0,1,0,0,0,0,0
9611112,0,0,24,0,5,3,0
9611115,0,0,38,9,6,5,0
9611116,4,7,41,7,5,5,2
9611118,0,6,27,0,2,0,0
9611126,0,6,13,0,2,1,0
9611130,0,0,16,0,4,4,0
9611131,10,0,37,2,5,5,1
9611132,22,27,49,9,8,4,5
9611133,6,13,47,8,3,2,0
9611135,0,2,24,1,3,1,0
9611138,0,4,20,7,5,4,0
9611139,4,0,15,0,4,3,0
9621001,20,15,58,9,3,4,2
9621004,10,0,26,4,5,3,0
9621005,22,12,70,8,6,5,1
9621007,12,10,38,9,5,4,0
9621008,4,0,30,0,3,4,0
9621009,4,0,63,9,7,6,3
9621010,14,22,70,8,5,7,3
9621011,0,0,9,0,4,6,0
9621012,4,1,51,3,4,4,2
9621014,0,0,10,0,0,1,0
9621015,22,9,67,9,5,3,2
9621016,0,4,0,0,1,1,0
9621017,22,21,53,7,8,6,0
9621018,22,13,58,7,8,6,2
9621019,0,8,17,0,2,0,0
9621021,2,1,29,0,2,2,0
9621022,18,0,36,9,7,6,0
9621024,0,0,26,1,3,5,0
9621025,0,8,9,0,1,2,0
9621026,0,0,19,0,0,0,0
9621027,24,10,46,6,3,6,0
9621029,10,8,19,0,4,4,0
9621031,22,8,64,9,4,6,2
9621032,20,7,56,7,5,5,3
9621033,22,22,63,8,4,1,1
9621034,0,1,33,5,1,0,0
9621036,18,3,55,9,8,4,0
9621038,14,0,22,5,2,2,0
9621039,0,0,6,0,3,2,0
9621040,12,5,41,6,3,1,0
9621042,16,4,44,5,4,6,1
9621044,6,6,23,4,5,3,0
9621045,2,0,0,0,2,0,0
9621046,2,1,5,1,2,0,0
9621047,3,3,10,0,0,1,0
9621048,16,21,62,8,5,4,2
9621049,10,0,0,1,4,4,0
9621052,0,2,23,0,5,4,2
9621054,0,2,15,0,8,3,0
9621055,0,0,11,2,5,5,0
9621057,14,0,39,2,2,4,2
9621059,0,0,14,0,5,6,0
9621061,10,0,17,0,3,3,0
9621062,12,22,54,0,2,3,0
9621063,0,4,0,0,4,5,0
9621064,18,5,42,6,2,5,1
9621065,22,34,64,9,8,6,2
9621066,0,0,9,2,4,4,0
9621067,20,0,33,8,6,4,3
9621068,22,11,47,9,8,4,2
9621069,0,0,0,0,0,0,0
9621070,5,0,20,0,0,1,0
9621071,6,0,50,5,4,5,3
9621072,4,4,31,3,3,0,0
9621073,0,0,13,0,1,3,0
9641001,0,1,0,0,1,0,0
9641002,4,3,0,0,0,0,0
9641003,0,0,8,0,1,1,0
9641004,0,2,10,1,2,0,0
9641005,0,3,7,0,1,2,0
9641006,0,1,3,1,3,3,0
9641007,0,0,11,0,0,2,0
9641008,0,0,5,0,1,1,0
9641009,0,0,9,0,3,1,0
9641010,0,5,13,0,4,1,0
9641011,0,2,9,0,3,4,0
9641012,0,8,17,0,2,0,0
9641015,0,5,19,0,2,2,0
9641016,0,8,6,0,1,0,0
9641017,12,0,36,1,4,5,2
9641018,0,0,16,0,3,3,0
9641019,0,1,0,0,0,1,0
9641020,8,0,17,0,3,2,0
9641021,0,1,5,0,0,0,0
9641023,6,0,3,0,0,0,0
9641024,0,0,21,0,0,0,0
9641025,0,4,8,0,2,1,0
9641026,0,3,14,0,0,0,0
9641027,0,0,13,0,5,5,0
9641028,2,0,3,0,4,4,0
9641029,0,2,35,0,8,6,3
9641031,0,0,7,0,2,0,0
9641032,8,5,18,0,4,5,0
9641033,8,0,34,0,4,4,2
9641034,2,0,9,0,5,5,2
9641035,0,3,17,0,4,5,0
9641036,7,1,29,1,3,5,1
9641037,18,3,40,5,4,5,3
9641038,0,0,32,0,7,3,0
9641039,2,0,39,2,5,6,2
9641040,0,3,19,0,4,4,3
9641041,2,3,10,0,3,1,0
9641042,0,0,17,0,6,5,2
9641044,10,0,42,0,4,6,3
9641045,10,0,10,1,4,4,0
9641046,0,0,15,0,5,6,3
9641047,0,6,37,0,3,0,0
9641048,20,0,8,2,4,6,3
9641049,4,6,11,0,6,5,1
9641050,0,0,8,0,3,4,0
9641052,10,2,59,3,5,6,0
9641055,24,23,0,8,5,3,2
9651001,0,0,0,0,4,5,0
9651002,0,2,9,0,5,4,0
9651003,10,0,11,0,4,5,2
9651004,0,0,13,0,5,6,0
9651005,0,0,3,0,3,3,0
9651006,8,14,3,0,4,2,0
9651008,0,0,0,0,4,1,0
9651010,6,0,9,0,5,3,3
9651011,8,8,0,0,5,6,0
9651012,24,5,3,0,4,3,0
9651014,8,8,0,0,5,6,0
9651015,0,0,14,2,5,4,1
9651016,0,8,55,1,3,2,0
9651019,0,4,0,0,2,0,0
9651020,8,0,10,7,8,6,3
9651024,24,28,68,10,8,6,2
9651027,0,8,6,0,1,0,0
9651028,0,0,16,0,4,5,2
9651031,20,13,51,9,7,3,1
9661003,8,0,19,0,3,1,0
9661004,8,0,6,4,7,6,3
9661005,3,0,12,0,0,1,0
9661006,0,6,8,1,2,3,0
9661007,6,0,14,2,3,4,0
9661008,7,0,31,5,3,1,0
9661009,0,0,3,0,3,0,0
9661011,0,2,0,0,2,4,1
9661012,0,0,0,0,4,5,0
9661013,0,2,1,0,5,4,0
9661014,8,4,10,0,6,2,0
9661015,0,0,0,1,3,4,0
9661016,14,0,8,6,5,5,3
9661017,0,0,0,0,6,2,0
9661018,6,0,14,2,5,4,3
9661019,4,0,14,3,2,0,0
9661020,10,1,46,1,5,6,3
9661021,4,0,2,1,2,1,1
9661022,0,4,12,0,2,6,1
9661023,0,7,8,0,4,2,0
9661024,14,0,29,6,8,5,1
9661025,6,4,0,0,3,4,0
9661026,0,2,10,0,3,2,0
9661027,1,2,5,0,4,3,0
9661030,0,0,18,0,4,3,3
9661031,2,2,15,0,3,6,3
9661033,10,7,37,4,7,6,3
9661034,2,8,0,0,1,0,0
9661035,22,26,54,6,5,4,3
9661036,8,0,25,2,6,5,3
9661037,20,6,39,8,5,6,3
9661038,20,6,30,8,5,5,3
9661040,0,8,10,0,4,1,0
9661041,2,2,15,1,8,3,2
9661042,20,7,58,7,4,5,3
9661043,0,10,0,1,3,1,1
9661044,2,0,9,2,5,5,0
9661045,7,0,0,0,1,0,0
9661046,22,9,51,10,8,6,3
9661047,12,4,22,1,3,5,1
9661048,10,0,30,6,5,3,2
9661049,0,0,0,1,5,6,1
9661050,0,6,0,0,4,4,2
9661051,8,2,20,1,6,6,1
9661052,0,0,9,0,2,3,0
9661053,0,1,23,2,8,6,3
9661054,0,4,16,0,5,5,1
9661055,8,0,24,0,3,2,0
9661056,18,8,29,6,6,6,1
9661059,0,12,0,0,0,2,0
9661063,18,24,62,9,7,6,3
9661064,2,10,0,0,0,1,1
9661065,0,0,3,0,1,5,5
9661066,0,8,0,0,0,0,0
9661068,20,5,42,7,2,5,2
9691002,6,0,0,0,3,0,0
9691005,6,0,0,0,2,0,0
9691006,0,0,0,0,5,5,0
9691008,0,0,0,0,3,1,0
9691010,0,8,4,0,1,1,0
9691016,0,0,14,0,3,0,0
9691018,2,8,0,0,0,0,0
9691021,0,0,0,0,4,5,2
9691024,0,0,14,0,4,4,3
9691025,0,0,0,0,2,3,0
9691028,4,0,27,0,4,5,0
9691029,2,5,40,2,4,3,3
9691030,0,0,0,0,3,5,3
9691031,0,0,9,0,4,4,2
9691032,0,8,12,0,3,5,0
9691033,0,0,11,0,5,5,0
9691036,2,0,0,0,6,4,0
9691039,0,0,7,0,3,0,0
9691040,0,0,0,0,4,4,0
9691041,10,1,53,7,5,4,2
9691042,2,1,16,2,2,2,0
9691048,1,0,0,0,1,1,0
9691051,0,0,11,0,1,1,0
9691054,0,8,0,0,1,0,0
9691055,0,6,0,0,3,2,0
9691056,0,0,0,0,5,4,0
9691057,14,0,36,5,4,5,1
9691058,0,0,20,1,3,6,3
9691059,0,1,34,2,6,6,0
9691062,0,0,0,0,2,2,0
9691063,0,0,8,0,3,0,0
9691069,0,2,0,0,3,5,1
9691070,5,0,12,1,4,3,0
9691073,2,0,11,2,5,0,2
9691077,0,0,0,0,0,0,0
9691079,22,17,29,10,6,5,3
9691081,0,6,29,1,4,3,0
9691084,0,0,0,0,0,0,0
9691086,2,0,32,3,5,4,2
9691090,0,2,0,0,4,3,0
9691091,8,3,0,1,4,2,0
9691093,0,8,0,0,2,0,0
9691096,0,0,6,0,1,1,0
9691097,3,1,19,2,5,4,0
9691098,14,0,43,6,6,4,2
9691099,0,4,13,1,1,0,0
9691100,0,0,0,1,3,0,2
9691102,2,0,8,1,6,4,3
9691104,0,0,0,0,0,0,0
9691105,0,2,8,0,3,0,0
9691107,0,0,15,1,5,5,2
9721001,8,0,9,1,8,6,0
9721002,4,12,0,0,4,3,0
9721003,0,2,0,0,0,1,0
9721005,24,18,56,8,7,6,2
9721007,0,4,0,0,1,2,0
9721008,22,5,40,8,5,5,0
9721009,0,0,14,2,5,4,1
9721010,0,2,0,0,3,4,2
9721011,0,4,13,0,4,4,0
9721012,16,0,31,4,6,4,0
9721013,4,1,0,4,4,5,0
9721014,0,2,0,0,0,0,0
9721015,0,0,0,0,1,1,0
9721016,0,0,8,0,4,4,0
9721017,4,0,11,10,5,1,0
9721018,8,0,11,0,0,0,0
9721019,0,8,0,0,2,1,0
9721020,2,10,0,0,5,3,1
9721021,0,0,0,0,4,1,0
9721022,12,0,14,5,5,4,0
9721023,0,0,17,2,5,6,0
9721024,0,2,11,0,2,3,0
9721025,0,0,0,0,4,5,3
9721026,2,0,27,1,6,5,2
9721027,0,2,0,0,4,5,0
9721029,0,7,3,1,4,5,0
9721030,2,0,0,0,3,2,0
9721031,2,0,38,1,5,4,3
9721033,0,0,0,0,3,3,0
9721036,0,0,13,0,5,5,0
9721038,0,0,0,0,6,6,1
9721039,2,5,8,0,2,3,0
9721041,6,0,8,0,3,1,0
9721042,0,7,4,0,4,3,0
9721043,0,0,0,0,0,0,0
9721045,0,3,8,0,4,5,0
9721046,4,0,11,2,5,5,1
9721047,3,0,36,2,5,2,0
9721048,4,4,0,0,0,1,0
9721050,2,0,14,1,1,0,0
9721053,0,0,22,0,4,3,0
9721055,0,0,43,0,0,1,0
9721056,8,0,4,0,3,5,1
9721057,22,3,45,7,3,3,2
9731001,0,1,0,0,0,0,0
9731003,0,0,0,0,0,0,0
9731005,13,1,43,2,5,5,1
9731009,0,4,0,0,0,0,0
9731011,0,0,22,0,2,2,0
9731012,18,8,53,9,3,1,0
9731013,5,0,0,0,4,0,0
9731014,4,0,24,1,7,0,0
9731015,0,1,52,2,6,5,0
9731016,2,0,32,0,0,0,0
9731019,4,0,4,0,0,0,0
9731020,1,0,18,0,2,2,1
9731023,0,7,0,0,4,0,0
9731025,0,6,14,3,0,1,1
9731026,2,0,16,1,1,0,0
9731028,4,5,0,0,3,1,0
9731029,0,1,0,1,0,0,0
9731031,2,0,12,1,3,0,0
9731032,20,13,42,8,6,5,3
9731037,4,0,7,4,5,4,2
9731040,0,1,39,6,6,5,0
9731041,0,0,0,0,3,3,0
9731043,5,1,0,0,0,0,0
9731044,3,0,0,0,3,4,0
9731045,1,0,13,0,5,6,0
9731046,0,0,7,4,4,3,0
9731047,16,6,40,5,8,6,3
9731048,6,2,22,1,8,2,3
9731049,20,25,70,9,4,5,3
9731050,6,0,11,1,2,0,1
9731051,24,20,52,9,6,3,0
9731052,20,12,40,7,4,4,2
9731055,14,0,61,5,4,4,3
9731056,24,22,53,8,8,6,1
9731057,8,2,22,2,5,6,1
9731058,9,10,67,6,5,4,0
9731059,8,0,24,1,7,6,3
9731064,17,7,37,8,5,5,2
9731065,22,7,66,8,8,7,3
9731066,20,23,68,0,9,6,4
9731070,4,0,18,1,4,1,0
9731074,18,11,24,6,6,3,3
9731076,12,7,44,5,4,5,0
9731078,22,30,59,10,8,3,1
9731079,6,4,17,8,5,5,0
9731080,24,9,41,10,4,6,1
9731083,11,6,38,6,5,5,3
9731084,24,20,70,8,7,6,3
9731085,17,0,22,5,6,6,0
9731088,20,5,59,6,8,5,2
9741001,2,0,0,0,0,0,0
9741002,0,4,0,0,0,0,0
9741003,6,0,0,0,0,1,0
9741009,1,6,0,0,2,2,0
9741011,1,2,0,0,3,4,0
9741016,0,1,0,0,0,0,0
9741018,6,0,0,0,5,3,1
9741020,0,0,0,0,0,0,0
9741022,2,0,6,0,1,0,0
9741024,2,8,0,0,0,0,0
9741028,4,0,27,3,3,5,0
9741031,4,28,19,7,6,5,0
9741033,8,6,22,0,2,0,0
9741034,0,8,0,0,3,2,0
9741038,0,2,25,0,5,4,0
9741039,1,0,13,0,4,1,0
9741045,2,0,0,0,0,0,0
9741046,7,0,70,5,6,3,0
9741047,4,0,0,0,2,1,0
9741049,0,1,10,0,5,0,0
9741053,10,0,39,0,3,5,0
9741054,10,4,26,0,3,1,0
9741055,6,0,22,0,2,0,0
9741057,0,0,21,1,5,0,0
9741058,2,0,17,0,3,0,0
9741059,0,10,34,0,5,4,0
9741065,1,11,27,0,5,4,0
9741066,18,11,55,7,4,5,0
9741068,6,0,11,0,4,3,0
9741069,12,0,32,6,5,3,3
9741070,4,0,44,0,5,4,0
9741074,18,4,47,4,5,5,3
9741077,0,0,0,0,3,0,0
9741079,22,3,35,7,5,1,0
9741080,24,6,34,7,4,2,0
9741082,13,0,34,7,7,3,3
9741086,22,22,70,9,5,5,2
9741089,2,8,38,2,4,3,0
9741092,24,26,52,8,8,4,3
9741093,14,1,38,0,4,1,1
9741095,22,9,70,7,4,1,0
9741098,0,0,10,0,5,3,0
9741101,8,2,48,4,8,1,1
9741105,22,10,56,6,8,6,3
9741106,22,22,59,8,4,4,3
9741107,18,23,46,8,4,5,0
9741109,0,2,32,0,2,1,0
9741112,12,8,41,7,5,6,3
9741113,20,7,58,6,6,4,0
9741114,4,6,0,2,5,4,2
9741118,11,0,36,5,4,6,1
9741119,24,21,62,8,7,5,2
9741120,24,9,69,8,5,5,0
9741124,22,34,70,8,8,4,2
9741126,24,14,43,7,6,3,2
9751001,14,8,34,7,3,2,1
9751002,10,0,33,0,5,4,0
9751003,6,9,32,5,6,5,3
9751005,22,7,62,8,4,5,3
9751006,0,3,15,0,5,3,0
9751007,0,1,0,0,0,0,0
9751008,0,2,16,0,4,5,0
9751009,0,0,16,2,5,4,0
9751010,1,3,31,4,4,2,0
9751011,6,1,58,3,4,5,0
9751012,0,0,10,0,3,3,0
9751013,12,7,35,7,8,5,3
9751014,0,0,7,0,0,0,0
9751015,2,1,47,0,3,5,2
9751016,8,2,12,0,4,5,0
9751017,0,0,0,0,1,0,0
9751018,0,7,20,1,3,1,0
9751019,0,0,9,0,1,0,1
9751020,5,0,19,2,4,4,3
9751021,4,4,10,0,3,2,0
9751023,2,0,16,2,2,2,0
9751026,0,0,18,0,3,2,0
9751027,2,0,6,0,3,2,0
9751028,0,0,12,0,1,0,0
9751029,2,0,0,0,0,0,0
9751030,7,3,40,0,4,5,0
9751031,7,5,5,0,1,0,0
9751032,0,5,18,0,4,4,1
9751033,6,0,23,2,3,5,0
9751035,4,0,18,4,3,4,0
9751036,0,0,9,0,2,2,0
9751037,0,0,16,0,2,3,0
9751040,0,0,40,0,2,3,0
9751041,5,0,17,2,4,2,1
9751042,0,0,0,0,2,0,0
9781003,0,0,8,0,1,0,0
9781007,0,1,8,1,2,0,0
9781009,4,3,0,0,4,4,0
9781011,0,0,0,0,0,1,0
9781015,3,4,0,0,3,1,0
9781016,0,12,0,0,3,2,0
9781022,0,0,0,0,1,3,0
9781023,0,6,11,0,5,5,0
9781024,2,6,0,0,1,1,0
9781026,8,8,3,0,2,0,0
9781027,0,8,30,0,1,0,0
9781029,0,0,0,0,3,5,0
9781032,0,0,0,0,0,0,0
9781033,0,0,0,1,8,6,0
9781035,0,2,0,0,0,0,0
9781036,8,0,16,0,4,1,0
9781040,0,8,8,0,1,0,0
9781041,0,0,4,0,0,0,0
9781042,0,2,41,0,6,4,0
9781047,0,0,3,0,3,4,2
9781048,8,0,0,0,2,1,0
9781049,22,10,42,8,3,3,0
9781050,0,3,0,0,1,0,0
9781051,7,0,49,0,5,4,0
9781056,0,4,4,2,4,4,0
9781057,0,0,0,0,1,1,0
9781058,0,0,32,0,3,5,2
9781061,0,1,6,0,2,0,0
9781062,0,0,0,0,2,0,0
9781063,2,0,3,1,4,2,1
9781066,0,8,2,0,1,0,0
9781067,0,4,0,0,5,4,1
9781068,0,0,19,0,4,5,0
9781069,15,4,40,3,5,5,3
9781073,0,0,6,0,1,0,0
9781074,0,8,22,0,5,4,0
9781075,2,0,56,0,3,5,2
9781079,0,2,0,0,3,0,0
9781080,1,0,2,0,5,2,1
9781083,0,2,0,0,0,1,0
9781089,8,0,25,0,4,4,0
9781090,2,7,26,0,2,4,2
9781091,0,6,13,1,1,0,0
9781092,8,0,18,0,2,1,2
9781093,16,5,47,5,4,5,2
9781095,6,0,9,1,3,1,0
9781100,0,0,0,0,0,0,0
9781102,0,0,23,3,3,4,0
9781103,2,4,33,0,4,5,0
9781104,0,0,0,0,5,5,0
9781110,6,0,49,6,6,5,2
9781111,0,0,8,0,3,5,1
9781113,0,0,3,1,7,5,3
9781116,2,0,30,3,4,4,0
9781117,24,36,61,10,8,6,0
9781118,15,26,30,2,7,4,2
9781119,24,26,55,7,6,6,2
9781121,0,2,0,0,0,0,0
9831001,0,2,0,0,4,3,1
9831003,6,0,17,0,5,4,0
9831004,20,0,0,6,8,4,1
9831005,0,2,1,0,1,4,0
9831008,0,0,0,0,3,1,0
9831009,0,3,0,0,3,2,0
9831011,2,0,9,0,4,4,2
9831012,0,0,0,0,9,5,3
9831013,0,7,0,0,4,2,0
9831014,0,0,14,0,3,3,1
9831015,4,6,5,0,0,2,0
9831017,8,0,0,0,5,5,1
9831019,4,0,0,1,1,3,0
9831020,0,0,0,0,3,2,0
9831021,4,1,8,2,2,4,1
9831024,21,30,46,8,5,4,2
9831025,0,4,9,0,3,4,0
9831027,2,0,0,0,4,3,0
9831030,4,0,0,0,3,5,0
9831031,0,0,12,0,3,5,3
9831032,16,2,10,9,7,4,3
9831033,0,2,0,0,2,3,0
9831034,0,3,9,1,6,4,2
9831036,0,0,0,0,3,3,0
9831037,2,4,0,0,2,3,2
9831038,0,0,19,0,5,0,0
9831039,14,4,0,4,8,6,2
9831040,2,20,18,0,5,5,0
9831041,22,0,44,7,4,5,1
9831042,2,0,50,0,5,5,2
9831043,0,6,0,0,5,0,0
9831044,22,1,40,7,7,5,2
9831045,4,1,0,0,3,1,0
9831046,0,0,16,0,4,6,0
10061002,0,0,16,0,3,3,0
10061003,0,6,36,3,4,3,0
10061004,0,0,0,0,1,0,0
10061005,0,6,0,0,2,2,0
10061009,0,8,0,0,0,0,0
10061011,8,0,18,1,4,5,0
10061012,0,8,15,0,2,4,0
10061013,8,0,0,0,1,2,0
10061014,8,0,31,5,5,6,3
10061015,0,0,5,0,3,1,0
10061016,4,0,0,0,3,2,0
10061017,14,13,31,4,6,5,3
10061019,0,0,30,0,7,5,3
10061020,2,18,11,0,3,5,0
10061021,0,2,12,0,4,4,0
10061022,0,0,0,0,2,3,0
10061023,0,0,12,0,5,4,0
10061025,0,2,29,0,4,5,0
10061026,4,0,0,0,4,2,0
10061028,0,2,4,0,5,3,0
10061029,2,8,0,2,5,6,0
10061030,0,7,20,4,7,7,3
10061032,0,0,26,0,4,5,2
10061033,6,0,36,6,5,5,1
10061034,6,0,0,0,3,2,0
10061035,8,1,32,2,5,5,0
10061036,0,1,23,0,3,3,0
10061038,2,1,24,3,5,5,3
10061043,6,10,2,0,3,4,0
10061044,0,7,23,0,1,3,0
10061046,2,0,20,0,4,1,1
10061047,0,0,22,0,5,5,0
10061048,2,3,9,0,3,3,0
10061050,0,4,0,0,2,0,0
10061051,4,0,12,0,4,5,1
10061052,10,0,25,2,4,4,0
10061053,0,2,17,0,3,3,0
10061054,0,2,29,0,7,5,1
10061055,16,2,29,7,7,5,2
10061057,4,1,24,1,3,4,2
10061059,14,3,21,1,4,4,0
10061061,0,0,23,0,5,5,1
10061062,0,8,18,1,3,2,0
10061065,0,0,10,0,1,2,0
10061066,0,0,0,0,1,1,0
10061067,0,4,30,0,2,3,0
10061068,2,0,18,0,5,4,3
10061069,0,4,15,0,1,2,0
10061070,0,0,4,0,3,5,0
10061071,2,4,36,7,3,4,0
10061074,2,0,13,0,5,2,0
10061075,4,0,10,1,6,4,1
10061076,0,0,14,0,4,3,0
10061077,0,4,41,1,3,2,0
10061078,2,0,4,0,3,2,0
10081002,15,2,25,5,5,2,0
10081003,0,6,9,0,1,1,0
10081004,0,2,11,0,0,1,0
10081008,0,0,22,1,5,5,2
10081009,0,0,14,0,4,2,0
10081013,0,0,0,0,0,0,0
10081015,0,4,21,0,3,3,0
10081016,0,8,0,0,2,1,0
10081018,0,2,33,6,4,3,3
10081020,0,8,0,0,5,3,0
10081024,0,0,19,0,2,5,0
